,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_raw,kgh_gas_60_mean,kgh_gas_60_std,kgh_ch4_60_mean_su_raw,kgh_ch4_60_std_su_raw
177,2022-11-07 21:10:55,178.0,0,bc,0,0,6623.76964,0.9600000000000001,14.953793999999997,0.011612581896593277,14.355642239999998,0.011148078620729576
178,2022-11-07 21:15:40,179.0,0,bc,0,0,6723.977972999999,0.9600000000000001,14.910864,0.010602920480314163,14.31442944,0.010178803661101556
179,2022-11-07 21:19:28,180.0,0,None,0,0,6663.14464,0.9600000000000001,0.0,0.0,0.0,0.0
180,2022-11-07 21:23:59,181.0,1,bc,0,0,6695.95714,0.9600000000000001,26.778977999999995,0.011656371328263955,25.70781888,0.011190116475133457
181,2022-11-07 21:27:58,182.0,0,bc,0,0,6628.214083999999,0.9600000000000001,21.263256000000002,0.009500273537542838,20.412725759999997,0.00912026259604103
182,2022-11-07 21:32:18,183.0,0,bc,0,0,6635.436307,0.9600000000000001,21.287609999999994,0.01584923652120486,20.436105600000005,0.015215267060356152
183,2022-11-07 21:36:16,184.0,1,bc,0,0,6745.158529,0.9600000000000001,16.05468,0.01604743984016553,15.4124928,0.015405542246558823
184,2022-11-07 21:40:51,185.0,1,bc,0,0,6704.915472999999,0.9600000000000001,16.028706,0.010305312962459462,15.387557759999998,0.009893100443961227
185,2022-11-07 21:44:36,186.0,1,bc,0,0,6771.477972999999,0.9600000000000001,16.014906,0.011978022416782483,15.374309760000001,0.011498901520111404
186,2022-11-07 21:49:11,187.0,1,bc,0,0,6745.01964,0.9600000000000001,16.029594,0.011364660836655221,15.388410240000002,0.010910074403189031
187,2022-11-07 21:52:58,188.0,0,bc,0,0,6684.186307,0.9600000000000001,30.290028000000003,0.01509716920373161,29.07842688,0.01449328243558214
188,2022-11-07 21:57:30,189.0,0,bc,0,0,6786.061307,0.9600000000000001,30.390114,0.022564645302488504,29.174509440000005,0.021662059490388966
189,2022-11-07 22:01:39,190.0,0,bc,0,0,6652.727972999999,0.9600000000000001,30.521268,0.01627302861605619,29.30041728,0.015622107471413895
190,2022-11-07 22:06:03,191.0,0,bc,0,0,6752.727972999999,0.9600000000000001,30.697775999999998,0.017610799768169948,29.46986496,0.016906367777443188
191,2022-11-07 22:09:47,192.0,1,bc,0,0,6710.297418,0.9600000000000001,17.653963846153847,0.01115631890830094,16.947805292307695,0.010710066151968756
