,datetime_utc,flow_rate,meter,qc_flag,methane_fraction_km,kgh_ch4_km,methane_fraction_su_raw,kgh_ch4_su_raw,methane_fraction_su_normalized,kgh_ch4_su_normalized
10173,2022-11-07 19:24:23,13.98924,bc,0,0.945616,13.228449171840001,0.96,13.429670400000001,0.93,13.009993200000002
10174,2022-11-07 19:24:24,13.98384,bc,0,0.945616,13.223342845440001,0.96,13.424486400000001,0.93,13.004971200000002
10175,2022-11-07 19:24:25,13.98276,bc,0,0.945616,13.222321580160001,0.96,13.4234496,0.93,13.0039668
10176,2022-11-07 19:24:26,13.98168,bc,0,0.945616,13.22130031488,0.96,13.4224128,0.93,13.002962400000001
10177,2022-11-07 19:24:27,13.97664,bc,0,0.945616,13.21653441024,0.96,13.4175744,0.93,12.9982752
10178,2022-11-07 19:24:28,13.97016,bc,0,0.945616,13.21040681856,0.96,13.4113536,0.93,12.9922488
10179,2022-11-07 19:24:29,13.9734,bc,0,0.945616,13.2134706144,0.96,13.414463999999999,0.93,12.995262
10180,2022-11-07 19:24:30,13.97592,bc,0,0.945616,13.21585356672,0.96,13.4168832,0.93,12.997605600000002
10181,2022-11-07 19:24:31,13.96728,bc,0,0.945616,13.20768344448,0.96,13.4085888,0.93,12.989570400000002
10182,2022-11-07 19:24:32,13.96692,bc,0,0.945616,13.20734302272,0.96,13.4082432,0.93,12.9892356
10183,2022-11-07 19:24:33,13.96152,bc,0,0.945616,13.20223669632,0.96,13.4030592,0.93,12.9842136
10184,2022-11-07 19:24:34,13.96224,bc,0,0.945616,13.20291753984,0.96,13.4037504,0.93,12.9848832
10185,2022-11-07 19:24:35,13.96368,bc,0,0.945616,13.20427922688,0.96,13.405132799999999,0.93,12.9862224
10186,2022-11-07 19:24:36,13.97484,bc,0,0.945616,13.214832301440001,0.96,13.4158464,0.93,12.9966012
10187,2022-11-07 19:24:37,13.96656,bc,0,0.945616,13.20700260096,0.96,13.407897599999998,0.93,12.9889008
10188,2022-11-07 19:24:38,13.96548,bc,0,0.945616,13.205981335679999,0.96,13.406860799999999,0.93,12.9878964
10189,2022-11-07 19:24:39,13.9698,bc,0,0.945616,13.2100663968,0.96,13.411007999999999,0.93,12.991914
10190,2022-11-07 19:24:40,13.977,bc,0,0.945616,13.216874832,0.96,13.41792,0.93,12.998610000000001
10191,2022-11-07 19:24:41,13.97628,bc,0,0.945616,13.216193988479999,0.96,13.417228799999998,0.93,12.9979404
10192,2022-11-07 19:24:42,13.97232,bc,0,0.945616,13.21244934912,0.96,13.4134272,0.93,12.994257600000001
10193,2022-11-07 19:24:43,13.97268,bc,0,0.945616,13.21278977088,0.96,13.4137728,0.93,12.994592400000002
10194,2022-11-07 19:24:44,13.97952,bc,0,0.945616,13.219257784320002,0.96,13.4203392,0.93,13.0009536
10195,2022-11-07 19:24:45,13.98996,bc,0,0.945616,13.22913001536,0.96,13.4303616,0.93,13.0106628
10196,2022-11-07 19:24:46,14.00076,bc,0,0.945616,13.239342668159999,0.96,13.4407296,0.93,13.020706800000001
10197,2022-11-07 19:24:47,14.00364,bc,0,0.945616,13.242066042240001,0.96,13.4434944,0.93,13.023385200000002
10198,2022-11-07 19:24:48,14.00004,bc,0,0.945616,13.238661824640001,0.96,13.4400384,0.93,13.0200372
10199,2022-11-07 19:24:49,13.99068,bc,0,0.945616,13.229810858879999,0.96,13.431052799999998,0.93,13.0113324
10200,2022-11-07 19:24:50,13.97268,bc,0,0.945616,13.21278977088,0.96,13.4137728,0.93,12.994592400000002
10201,2022-11-07 19:24:51,13.96584,bc,0,0.945616,13.20632175744,0.96,13.4072064,0.93,12.988231200000001
10202,2022-11-07 19:24:52,13.96224,bc,0,0.945616,13.20291753984,0.96,13.4037504,0.93,12.9848832
10203,2022-11-07 19:24:53,13.96404,bc,0,0.945616,13.204619648640001,0.96,13.4054784,0.93,12.986557200000002
10204,2022-11-07 19:24:54,13.96656,bc,0,0.945616,13.20700260096,0.96,13.407897599999998,0.93,12.9889008
10205,2022-11-07 19:24:55,13.96656,bc,0,0.945616,13.20700260096,0.96,13.407897599999998,0.93,12.9889008
10206,2022-11-07 19:24:56,13.959,bc,0,0.945616,13.199853744,0.96,13.40064,0.93,12.98187
10207,2022-11-07 19:24:57,13.96116,bc,0,0.945616,13.20189627456,0.96,13.402713599999998,0.93,12.983878800000001
10208,2022-11-07 19:24:58,13.95972,bc,0,0.945616,13.200534587520002,0.96,13.4013312,0.93,12.9825396
10209,2022-11-07 19:24:59,13.96116,bc,0,0.945616,13.20189627456,0.96,13.402713599999998,0.93,12.983878800000001
10210,2022-11-07 19:25:00,13.9716,bc,0,0.945616,13.2117685056,0.96,13.412736,0.93,12.993588
10211,2022-11-07 19:25:01,13.96584,bc,0,0.945616,13.20632175744,0.96,13.4072064,0.93,12.988231200000001
10212,2022-11-07 19:25:02,13.95396,bc,0,0.945616,13.195087839360001,0.96,13.3958016,0.93,12.977182800000001
10213,2022-11-07 19:25:03,13.94964,bc,0,0.945616,13.191002778240001,0.96,13.3916544,0.93,12.9731652
